ID,제목,내용,카테고리,서브카테고리,캠퍼스,등록자,등록일,수정자,수정일
static_info_10,의료공학과,"**전화**: 031-740-7270
**위치**: 창의관 4층
**분류**: 보건과학대학",전화번호부,,성남,,,,
static_info_11,Q. 계절학기 신청 방법 알려주세요.,"Q. 계절학기 신청 방법 알려주세요.

A. 계절학기 신청 방법 안내
계절학기 신청은 신청 기간 내 학사시스템 또는 외부 플랫폼을 통해 접수합니다.
기간: 2025. 6. 12.(목) 08:45 ~ 6. 16.(월) 18:00
방법: 본교 학사시스템(http://sg.eulji.ac.kr/ejuv/) 접속 → 교양학부(성남) 선택하여 신청
학점 제한: 학기당 최대 6학점(타 학점교류 합산 시 동일 적용)",FAQ,수강신청/정정,성남,,,,
static_info_12,치위생학과,"**단과대학**: 보건과학대학

**설명**: 구강건강 증진을 위한 치과위생사 양성

**학위**: 학사

**취득 가능 자격증**: 치과위생사 면허

**홈페이지**: https://major.eulji.ac.kr/dental/index.html?menuno=2897",학과,,성남,,,,
static_info_13,방사선학과,"**전화**: 031-740-7230
**위치**: 지천관 5층
**분류**: 보건과학대학",전화번호부,,성남,,,,
static_info_14,졸업요건: 졸업인증제,**내용**: 졸업인증제 이수 완료,졸업요건,학점/졸업요건,전체,,,,
static_info_15,Q. 교내/교외 근로는 어떻게 신청하나요?,"Q. 교내/교외 근로는 어떻게 신청하나요?

A. 교내/교외 근로는 학기 시작 전 학교 학사공지(장학 게시판)에 공고가 올라와요.
공지를 확인한 뒤, 필요하면 학생지원 관련 부서에 문의해 주세요.",FAQ,수강신청/정정,전체,,,,
static_info_16,Q. 학생증은 어떻게 발급받나요?,"Q. 학생증은 어떻게 발급받나요?

A. 학생증 신청 방법은 보통 추후 과톡 공지로 안내돼요.
모바일 학생증도 함께 안내되는 경우가 있어요.",FAQ,수강신청/정정,전체,,,,
static_info_17,빅데이터학과,"**전화**: 031-740-7320
**위치**: 뉴밀레니엄센터 5층
**분류**: 빅데이터AI보건융합대학",전화번호부,,성남,,,,
static_info_18,산학협력단,"**전화**: 031-740-7601
**위치**: 창의관 1층
**분류**: 부속기관",전화번호부,,성남,,,,
static_info_19,Q. 입학식은 꼭 가야 하나요?,"Q. 입학식은 꼭 가야 하나요?

A. 입학식은 보통 필참은 아니며, 안 가는 사람도 많아요.
(단, 장학금 수혜자 등 일부는 참석이 필요한 경우가 있을 수 있어요.)
 🪪 학번 / 학생증 / Office365",FAQ,학번/학생증,전체,,,,
static_info_20,응급구조학과,"**단과대학**: 보건과학대학

**설명**: 응급환자 처치 및 이송을 담당하는 응급구조사 양성

**학위**: 학사

**취득 가능 자격증**: 1급 응급구조사 면허

**홈페이지**: https://major.eulji.ac.kr/emergency/index.html?menuno=2897",학과,,성남,,,,
static_info_21,대외협력팀,"**전화**: 031-740-7051
**위치**: 본관 2층
**분류**: 대학본부",전화번호부,,성남,,,,
static_info_22,정보전산원,"**전화**: 031-740-7081
**위치**: 본관 지하1층
**분류**: 부속기관",전화번호부,,성남,,,,
static_info_23,Q.  성적 확인은 어디서 하나요?,"Q.  성적 확인은 어디서 하나요?

A.  성적 확인 방법 📊
을지대학교 성적 확인은 학사정보시스템에서 지정된 성적열람 기간 내에 가능합니다. 성적 이의신청 시 담당교수에게 직접 문의해야 합니다.
학사정보시스템 접속 후 성적열람 메뉴에서 확인
지정된 성적열람 기간 내에만 성적 조회 가능
최종시험 종료일 이후 기간 활용 권장
담당교수에게 직접 문의 (성적평가에 필요한 자료 재검토 요청)
분명한 이의신청 사유가 있을 경우 성적 정정 가능
성적 정정 기한은 학기별 학사일정에 명시된 기간 준수",FAQ,수강신청/정정,전체,,,,
static_info_24,Q. 한 학기에 최대 몇 학점까지 들을 수 있나요?,"Q. 한 학기에 최대 몇 학점까지 들을 수 있나요?

A. 한 학기 최대 21학점까지 수강할 수 있어요.
단, 2학년 1학기부터 직전 학기 성적이 4.0 이상이면 24학점까지 수강 가능한 경우도 있어요.",FAQ,학점/졸업요건,전체,,,,
static_info_25,성적우수장학금,"**분류**: 교내장학금

**대상**: 직전 학기 성적 우수자

**금액**: 등록금 일부 또는 전액

**신청자격**:
- 직전 학기 평점 3.5 이상
- 이수학점 15학점 이상
- 징계 이력 없음",장학금,장학금/근로/비용,전체,,,,
static_info_26,진로취창업센터,"**전화**: 031-740-7131
**위치**: 뉴밀레니엄센터 2층
**분류**: 부속기관",전화번호부,,성남,,,,
static_info_27,Q. 입학선정장학금 수혜자,"Q. 입학선정장학금 수혜자

A. 입학성적장학금 수혜자는 선감면되어 등록금 고지됩니다.",FAQ,장학금/근로/비용,전체,,,,
static_info_28,카페(카페베네),"**전화**: 031-740-7894
**위치**: 을지관 1층
**분류**: 편의시설",전화번호부,,성남,,,,
static_info_29,Q. 도서관은 어떻게 이용하나요?,"Q. 도서관은 어떻게 이용하나요?

A. 학생증 또는 모바일 학생증 QR로 출입할 수 있어요.
🔐 출입 방법
재학생: 학생증 또는 모바일 학생증 QR
졸업생: 졸업 다음 해 2월까지 이용 가능
⏰ 운영시간
일반열람실(4층): 09:00 ~ 18:00
멀티미디어실/자료열람실: 09:00 ~ 18:00",FAQ,도서관/열람실,전체,,,,
static_info_30,학생식당,"**전화**: 031-740-7891
**위치**: 학생회관 지하1층
**분류**: 편의시설",전화번호부,,성남,,,,
static_info_31,기숙사 관리실,"**전화**: 031-740-7852
**위치**: 기숙사 1층
**분류**: 기숙사",전화번호부,,성남,,,,
static_info_32,"Q. 개인 공유기로 바꾸거나, 임의로 설정을 변경해도 되나요?","Q. 개인 공유기로 바꾸거나, 임의로 설정을 변경해도 되나요?

A. 안 됩니다. 아래 행위는 금지이며, 전체 장애가 발생할 수 있어요.
❌ 금지 행위
공유기를 임의로 꺼놓는 행위
개인 공유기로 교체하는 행위
안내된 사용 방법과 다른 방식으로 이용하는 행위
⚠️ 위 행위는 벌점 부과 대상이 될 수 있어요.
A. 통학버스는 운영하지 않아요.",FAQ,교통/주차,전체,,,,
static_info_33,특기자장학금,"**분류**: 교내장학금

**대상**: 체육, 예술 등 특기 보유자

**금액**: 등록금 일부 또는 전액

**신청자격**:
- 해당 분야 수상 실적
- 학교 대표 활동",장학금,장학금/근로/비용,전체,,,,
static_info_34,Q. 학교 이메일은 어떻게 발급받나요?,"Q. 학교 이메일은 어떻게 발급받나요?

A. 재학생은 학교 공식 이메일(G-SUITE 계정)을 직접 만들 수 있어요.
📌 생성 방법
https://lms.eulji.ac.kr 접속 후 로그인
[G-SUITE 계정 생성 페이지 바로가기] 클릭
원하는 아이디/비밀번호 설정 → 완료!
✨ 생성된 이메일은 학교 공지, 온라인 서비스, 협업 도구 이용에 활용돼요.",FAQ,LMS/이메일/Wi-Fi/출결,전체,,,,
static_info_35,Q. 보건실 / 학생상담센터는 어디에 있나요?,"Q. 보건실 / 학생상담센터는 어디에 있나요?

A. 아래 위치에서 이용할 수 있어요.
보건실: 박애관 4층 422호 / ⏰ 평일 09:00~18:00
학생상담센터: 창의관 3층 302호 / ⏰ 평일 09:00~18:00",FAQ,보건실/상담센터,전체,,,,
static_info_36,졸업요건: 등록,**내용**: 4년(8학기) 이상 등록,졸업요건,학점/졸업요건,전체,,,,
static_info_37,교수학습개발센터,"**전화**: 031-740-7091
**위치**: 뉴밀레니엄센터 3층
**분류**: 부속기관",전화번호부,,성남,,,,
static_info_38,Q. 수강바구니에 뭘 담아야 해요?,"Q. 수강바구니에 뭘 담아야 해요?

A. 우선순위 높은 과목 위주로 담는 게 좋아요.
추천 담기 순서
핵교(핵심교양)
영어읽기와쓰기(영읽쓰)
교선(일반교양, 들을 사람만)
전공(전필/전선), 교필",FAQ,과목용어,전체,,,,
static_info_39,보건실,"**전화**: 031-740-7581
**위치**: 본관 1층
**분류**: 편의시설",전화번호부,,성남,,,,
static_info_40,Q. 재학생·신입생 학번은 언제 발급되나요?,"Q. 재학생·신입생 학번은 언제 발급되나요?

A. 학번 발급 시기 안내
재학생·신입생 학번 발급은 일반적으로 다음과 같은 일정으로 진행됩니다:
시기: 매년 2월 말 ~ 3월 초 (1학기 개강 직전)
대상: 복학·편입생 등 학적 변동 발생자
확인 방법: 포털 시스템 → ""학적정보"" 메뉴에서 조회
시기: 매년 2월 말 ~ 3월 초 (입학식 전후)
대상: 신입학·편입학 합격자
발급 방식:
특이사항: 학번은 입학이 확정된 후 즉시 부여되는 시스템 (2026학년도는 2월 15일 예정)
문의처: 입학관리팀(02-123-4567) 또는 학적팀(02-123-4568)
📌 현재 시점(2026.1.18 기준) 신입생 학번은 아직 발급되지 않았으며, 재학생 학번은 이미 부여된 상태입니다.
정확한 일정은 대학 정보 검색 모델에서 실시간 학사일정을 확인하시는 것이 가장 정확합니다! 😊
A. 대학 정보 검색 모델
죄송합니다. 질문하신 '재학생·신입생 학번은 언제 발급되나요?'에 대한 정보를 찾지 못했습니다.
다른 방식으로 질문하시거나, 더 구체적인 정보를 제공해주시면 도움을 드릴 수 있습니다.
예: '2025학년도 1학기 개강일', '학사규정 13조', '간호학과 장학금' 등",FAQ,학사일정,전체,,,,
static_info_41,학생지원팀,"**전화**: 031-740-7545
**위치**: 본관 1층
**분류**: 대학본부",전화번호부,,성남,,,,
static_info_42,Q. 열람실 예약은 어떻게 하나요?,"Q. 열람실 예약은 어떻게 하나요?

A. 열람실 좌석은 온라인/앱 예약으로 이용할 수 있어요 💡
APP: 을지대학교 학술정보원 앱 → 열람실 → 성남캠퍼스
 🏋️‍♀️ 교내 시설 (체육관/헬스장/휴게실)",FAQ,체육관/헬스장/휴게실,성남,,,,
static_info_43,Q. 등록금 고지서,"Q. 등록금 고지서

A. 등록금 및 국가장학금, 학자금대출 등록금 고지서는 입학처 공지사항에서 확인 가능합니다.
신입생은 국장 분위 산정이 원래 오래 걸립니다. 본인 돈으로 등록금을 납부하거나, 학자금 대출을 실행하여 등록금을 납부하면, 1차 신청자 기준 3 월 중으로 소득 구간이 확정되고 !! 4월 말!! 에 개인 계좌로 후지급 되는 방식입니다.",FAQ,장학금/근로/비용,전체,,,,
static_info_44,스포츠아웃도어학과,"**단과대학**: 바이오융합대학

**설명**: 스포츠 및 레저산업 전문가 양성

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/outdoor/index.html?menuno=2897",학과,,성남,,,,
static_info_45,중앙도서관,"**전화**: 031-740-7061
**위치**: 을지관 1-3층
**분류**: 부속기관",전화번호부,,성남,,,,
static_info_46,보건환경안전학과,"**단과대학**: 바이오융합대학

**설명**: 산업안전, 환경보건 분야 전문가 양성

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/she/index.html?menuno=2897",학과,,성남,,,,
static_info_47,중독재활복지학과,"**단과대학**: 바이오융합대학

**설명**: 중독 치료 및 재활 전문가 양성

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/addiction/index.html?menuno=2897",학과,,성남,,,,
static_info_48,Q. 졸업하려면 총 몇 학점을 이수해야 하나요?,"Q. 졸업하려면 총 몇 학점을 이수해야 하나요?

A. 졸업을 위해서는 총 130학점을 이수해야 해요.
구성은 보통 아래처럼 안내돼요.
전공(전필+전선): 70학점
교양(교필+교선): 30학점
자유(전공선택/교양선택): 30학점",FAQ,과목용어,전체,,,,
static_info_49,의료IT학과,"**단과대학**: 바이오융합대학

**설명**: 의료정보시스템 및 헬스케어 IT 전문가 양성

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/mitm/index.html?menuno=2897",학과,,성남,,,,
static_info_50,졸업요건: 성적,**내용**: 평점평균(GPA) 1.75 이상,졸업요건,학점/졸업요건,전체,,,,
static_info_51,매점(CU),"**전화**: 031-740-7893
**위치**: 학생회관 1층
**분류**: 편의시설",전화번호부,,성남,,,,
static_info_52,Q. Windows 10/11에서 기숙사 와이파이가 잘 안 잡히거나 연결이 안 돼요. 어떻게 하나요?,"Q. Windows 10/11에서 기숙사 와이파이가 잘 안 잡히거나 연결이 안 돼요. 어떻게 하나요?

A. Windows 10/11 사용자는 아래 경로에서 무선랜 설정 방법을 따라 설정하면 됩니다.
📌 을지대학교 홈페이지 경로
홈페이지 → 대학생활 → 무선랜 이용안내 → 윈도우
설정 안내 링크: https://www.eulji.ac.kr/?menuno=7034
※ 해당 페이지에서 성남기숙사(클릭) 메뉴를 선택한 뒤
홈페이지 안내대로 설정하시면 됩니다.",FAQ,LMS/이메일/Wi-Fi/출결,성남,,,,
static_info_53,치위생학과,"**전화**: 031-740-7240
**위치**: 지천관 6층
**분류**: 보건과학대학",전화번호부,,성남,,,,
static_info_54,교학처,"**전화**: 031-740-7021
**위치**: 본관 1층
**분류**: 대학본부",전화번호부,,성남,,,,
static_info_55,장례지도학과,"**전화**: 031-740-7280
**위치**: 창의관 5층
**분류**: 보건과학대학",전화번호부,,성남,,,,
static_info_56,Q. 와이파이 문제가 생기면 시설수리신청으로 하면 되나요?,"Q. 와이파이 문제가 생기면 시설수리신청으로 하면 되나요?

A. 아니요. Wi-Fi 이용 불편은 시설수리신청이 아니라 전산실에 직접 문의해야 합니다.
📞 전산실 문의: 031-740-7263",FAQ,LMS/이메일/Wi-Fi/출결,전체,,,,
static_info_57,총무팀,"**전화**: 031-740-7011
**위치**: 본관 2층
**분류**: 대학본부",전화번호부,,성남,,,,
static_info_58,Q. 안드로이드/아이폰은 기숙사 와이파이 설정을 어디서 확인하나요?,"Q. 안드로이드/아이폰은 기숙사 와이파이 설정을 어디서 확인하나요?

A. 모바일(안드로이드/아이폰) 사용자는 홈페이지에서
무선랜 이용안내 페이지를 확인한 뒤, 기기별 안내에 따라 설정하시면 됩니다.
📌 안내 링크: https://www.eulji.ac.kr/?menuno=7034",FAQ,LMS/이메일/Wi-Fi/출결,전체,,,,
static_info_59,취업 후 상환 학자금대출 (든든학자금),"**분류**: 학자금대출

**대상**: 소득분위 8구간 이하, 만 35세 이하

**금액**: 등록금 + 생활비 (연간 400만원 한도)",장학금,장학금/근로/비용,전체,,,,
static_info_60,Q. 장학금 종류랑 신청 방법 알려주세요,"Q. 장학금 종류랑 신청 방법 알려주세요

A. 장학금은 크게 국가장학금과 교내 장학금이 있어요.
자세한 내용은 학교 장학 안내 페이지를 확인해 주세요.
장학 안내: https://www.eulji.ac.kr/renewal/index.html?menuno=3140",FAQ,수강신청/정정,전체,,,,
static_info_61,Q. 학교 근처 식당 추천해 주세요!,"Q. 학교 근처 식당 추천해 주세요!

A. 학생들이 자주 가는 을지대 근처 맛집 리스트예요 😋
행복식당 🍚 (한식 백반)
봉평메밀막국수 🍜
필가칼국수 🍺🍜
최박사돈까스냉면 🍖❄️
백합식당 🥘 (샤브샤브)
을지마라탕 🌶️
김치찜의정석 🥘
☕ 편의시설 (카페/편의점/프린터)",FAQ,카페/편의점/프린터,전체,,,,
static_info_62,Q. 체육관 / 헬스장 / 휴게실 이용 가능한가요?,"Q. 체육관 / 헬스장 / 휴게실 이용 가능한가요?

A. 이용 가능하며 위치는 아래와 같아요.
체육관: 지천관 1층
헬스장: 창의관 2층 / ⏰ 평일 09:00~19:00
휴게실: 창의관 3층 / ⏰ 평일 10:00~17:00
※ 운영시간은 학기/부서 사정에 따라 변동될 수 있어요.
 🩺 학생 지원 (보건실/상담센터)",FAQ,체육관/헬스장/휴게실,전체,,,,
static_info_63,Q. 복수전공 / 전과 신청은 어떻게 하나요?,"Q. 복수전공 / 전과 신청은 어떻게 하나요?

A.  복수전공 & 전과 신청 안내 (대학생 버전)
1. 복수전공 신청 방법
신청 시기: 대부분 **매 학기 초(3월/9월)**에 접수 (학교마다 상이)
필요 조건:
주의사항:
2. 전과 신청 방법
신청 시기: 연 1~2회 (주로 1학기/2학기 시작 전)
필요 조건:
신청 절차:
3. 공통 팁 📌
사전 조사:
서류 준비:
대체 방안:
💡 을지대학교 학생이라면, 학사정보시스템에서 ""복수전공/전과"" 키워드로 검색하시거나 학과 조교님께 문의하시면 더 정확한 안내를 받을 수 있습니다 😊",FAQ,수강신청/정정,전체,,,,
static_info_64,장학팀,"**전화**: 031-740-7031
**위치**: 본관 1층
**분류**: 대학본부",전화번호부,,성남,,,,
static_info_65,국가장학금 II유형,"**분류**: 국가장학금

**대상**: 대학 자체 기준에 따른 저소득층 학생

**금액**: 대학별 차등

**신청자격**:
- 국가장학금 I유형 신청 완료
- 대학 자체 선발 기준 충족",장학금,장학금/근로/비용,전체,,,,
static_info_66,Q. 와이파이 연결 방법 알려주세요,"Q. 와이파이 연결 방법 알려주세요

A. 교내 Wi-Fi는 아래 방식으로 연결해요.
📶 연결 방법
설정 → Wi-Fi 활성화
eulji-wlan 또는 eulji-info 선택
학번/비밀번호로 로그인
연결 완료 ✅
⚠️ 포털 비밀번호 변경 시 Wi-Fi 비밀번호도 함께 변경돼요.
연결이 안 되면 Wi-Fi를 껐다가 다시 켜서 재시도해 주세요.",FAQ,LMS/이메일/Wi-Fi/출결,전체,,,,
static_info_67,의료경영학과,"**단과대학**: 보건과학대학

**설명**: 병원 및 의료기관 경영 전문가 양성 (25학번부터)

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/hospital/index.html?menuno=2897",학과,,성남,,,,
static_info_68,Q. 결석 몇 번 하면 F 인가요?,"Q. 결석 몇 번 하면 F 인가요?

A. 수업 시간 기준으로 전체 수업의 1/4 이상 결석하면 F 처리될 수 있어요.
강의별 기준이 다를 수 있으니 강의계획서를 꼭 확인해 주세요.",FAQ,공결신청,전체,,,,
static_info_69,Q. 수강바구니가 뭐예요? 왜 해요?,"Q. 수강바구니가 뭐예요? 왜 해요?

A. 수강바구니는 내가 들을 강의를 미리 담아두는 기능이에요.
수강신청 당일에 과목을 검색하지 않아도 되고, 담아둔 과목이 떠서 신청이 편해요.
📌 수강바구니 하는 이유
수강신청 때 시간 절약
신청 흐름 안정적
담은 강의 경쟁률 확인 가능한 경우도 있음
⚠️ 수강바구니 기간이 끝나면 수정/취소가 불가능한 경우가 많아요.",FAQ,수강신청/정정,전체,,,,
static_info_70,Q. 수강신청 우선순위 추천해 주세요,"Q. 수강신청 우선순위 추천해 주세요

A. 보통 아래 순서로 추천해요.
✅ 핵교 > 영읽쓰 > 교선 > 전공/교필
특히 핵교는 경쟁이 심해서 먼저 잡는 게 안정적이에요.",FAQ,수강신청/정정,전체,,,,
static_info_71,의료홍보디자인학과,"**단과대학**: 바이오융합대학

**설명**: 의료 분야 홍보 및 디자인 전문가 양성

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/design/index.html?menuno=2897",학과,,성남,,,,
static_info_72,임상병리학과,"**전화**: 031-740-7210
**위치**: 지천관 3층
**분류**: 보건과학대학",전화번호부,,성남,,,,
static_info_73,졸업인증: 사회봉사 인증,**유형**: 필수,졸업요건,학점/졸업요건,전체,,,,
static_info_74,Q. 프린터는 어디에서 사용할 수 있나요?,"Q. 프린터는 어디에서 사용할 수 있나요?

A. 교내/교외 모두 프린터 이용 장소가 있어요.
🏫 캠퍼스 내부
뉴밀레니엄관 2층 (카플 반대편)
범석관 1층 (GS25 인근)
범석관 5층 (도서관)
🏪 캠퍼스 외부
프린트카페 을지대점 (24시간)
카피플러스 (평일 09:00~19:00 / 주말 휴무)",FAQ,카페/편의점/프린터,성남,,,,
static_info_75,"Q. 학식당은 어디에 있고, 운영 시간은 언제인가요?","Q. 학식당은 어디에 있고, 운영 시간은 언제인가요?

A. 성남캠퍼스 학식당은 뉴밀레니엄 센터 지하 1층에 있어요.
📍 위치: 뉴밀레니엄 센터 지하 1층
⏰ 운영시간:",FAQ,식당/맛집,성남,,,,
static_info_76,복지장학금,"**분류**: 교내장학금

**대상**: 경제적 어려움이 있는 학생

**금액**: 등록금 일부

**신청자격**:
- 소득분위 기준 충족
- 가정형편 증빙서류 제출",장학금,장학금/근로/비용,전체,,,,
static_info_77,Q. 핵심교양(핵교)은 졸업요건으로 어떻게 채우나요?,"Q. 핵심교양(핵교)은 졸업요건으로 어떻게 채우나요?

A. 졸업 전까지 핵심교양 5개 영역 중 4개 영역에서 1과목씩 이수해야 해요.
➡️ 최소 4과목 수강 필요해요.",FAQ,학점/졸업요건,전체,,,,
static_info_78,안경광학과,"**단과대학**: 보건과학대학

**설명**: 안경 및 콘택트렌즈 관련 전문 안경사 양성

**학위**: 학사

**취득 가능 자격증**: 안경사 면허

**홈페이지**: https://major.eulji.ac.kr/optometry/index.html?menuno=2897",학과,,성남,,,,
static_info_79,입학홍보처,"**전화**: 031-740-7108
**위치**: 본관 1층
**분류**: 대학본부",전화번호부,,성남,,,,
static_info_80,Q. 기숙사 입사 신청을 취소하면 환불되나요?,"Q. 기숙사 입사 신청을 취소하면 환불되나요?

A. 네. 입사 취소자는 해당 학기 개관 1일 전까지 취소하면 환불이 가능합니다.",FAQ,수강신청/정정,전체,,,,
static_info_81,Q. 강제 퇴사(강제 퇴실)하면 환불되나요?,"Q. 강제 퇴사(강제 퇴실)하면 환불되나요?

A. 아니요. 강제 퇴사자는 환불이 없습니다.
",FAQ,기타,전체,,,,
static_info_82,Q. 핵교/전필/전선/교필/교선이 뭐예요?,"Q. 핵교/전필/전선/교필/교선이 뭐예요?

A. 수강신청 용어를 간단히 정리하면 아래와 같아요.
핵교(핵심교양): 졸업요건에 포함되는 핵심 교양
전필(전공필수): 반드시 들어야 하는 전공 과목
전선(전공선택): 전공 중 선택 과목
교필(교양필수): 반드시 들어야 하는 교양 과목
교선(교양선택): 교양 중 선택 과목
📌 팁
전필/전선/교필은 과 홈페이지 교육과정표 참고 
교선/핵교는 학교 홈페이지 공지사항 시간표 참고
학점은 한 학기 최대 21학점, 보통 18~20학점이 적당해요.
📌 학점 / 졸업요건",FAQ,과목용어,전체,,,,
static_info_83,졸업인증: 다전공 인증,**유형**: 선택 (택1),졸업요건,학점/졸업요건,전체,,,,
static_info_84,안경광학과,"**전화**: 031-740-7250
**위치**: 지천관 2층
**분류**: 보건과학대학",전화번호부,,성남,,,,
static_info_85,졸업인증: 심폐소생술(CPR) 인증,"**유형**: 필수

**유효기간**: 졸업 시점까지 유효한 자격증 보유",졸업요건,학점/졸업요건,전체,,,,
static_info_86,유아교육학과,"**단과대학**: 바이오융합대학

**설명**: 유아교육 전문가 양성

**학위**: 학사

**취득 가능 자격증**: 유치원 정교사 자격

**홈페이지**: https://major.eulji.ac.kr/infant/index.html?menuno=2897",학과,,성남,,,,
static_info_87,식품산업외식학과,"**단과대학**: 바이오융합대학

**설명**: 식품산업 및 외식산업 분야 전문가 양성

**학위**: 학사

**홈페이지**: https://major.eulji.ac.kr/fts/index.html?menuno=2897",학과,,성남,,,,
static_info_88,기숙사 행정실,"**전화**: 031-740-7851
**위치**: 기숙사 1층
**분류**: 기숙사",전화번호부,,성남,,,,
static_info_89,복사실,"**전화**: 031-740-7895
**위치**: 을지관 1층
**분류**: 편의시설",전화번호부,,성남,,,,
static_info_90,국가장학금 I유형,"**분류**: 국가장학금

**대상**: 소득분위 8구간 이하 학생

**금액**: 소득분위에 따라 차등 지급 (연간 최대 520만원)

**신청자격**:
- 대한민국 국적 소지
- 소득분위 8구간 이하
- 직전 학기 12학점 이상 이수 (신입생 제외)
- 직전 학기 평점 80점(B학점) 이상",장학금,장학금/근로/비용,전체,,,,
